,time,text,comments,shares,username,likes,love,solidaire,haha
222,2021-02-23 14:30:00.000000,"Fintech : L’innovation bancaire, nouvel espace de conquête des startups africaines

En 2030, selon Bill Gates, deux milliards d’individus dans le monde utiliseront leurs téléphones mobiles pour épargner,Plus emprunter et effectuer des paiements. En Afrique, le mobile est devenu grâce aux technologies FinTech un outil puissant d’e-inclusion qui permet, en l’absence d’infrastructures bancaires, de recevoir des salaires et d’en verser, faisant sortir du secteur informel des pans entiers de la population africaine, absente des statistiques officielles. #fintech #startup #africa #Payexpresse",0,0,Payexpresse.com,9,0,0,0
223,2021-02-22 13:30:00.000000,"La carte de crypto-monnaie d’Akon est en cours de test au Kenya et sera déployée en Afrique d’ici la fin de l’année.
En 2018, le chanteur sénégalais Akon a annoncé le lancement de sa crypto-monnaie, Akoin. 3Plus ans plus tard, grâce à un partenariat avec la cryptobanque Baanx, une expérimentation de la carte de cette cyber-monnaie est en cours avant d’être développée à travers l’Afrique dans les mois à venir.",2,0,Payexpresse.com,11,1,0,0
224,2021-02-22 11:12:00.000000,"Pour réussir, travailler dur, ne jamais abandonner et surtout chérir une obsession magnifique.Pour réussir, travailler dur, ne jamais abandonner et surtout chérir une obsession magnifique.
Bon début de semaine à tous",0,0,Payexpresse.com,14,1,0,0
225,2021-02-18 16:37:00.000000,Makhtar Diop nommé directeur général et vice-président exécutif d’IFC,0,1,Payexpresse.com,9,1,0,0
226,2021-02-18 16:22:00.000000,Bonne fete d'indépendance #Gambie,0,0,Payexpresse.com,10,2,0,0
227,2021-02-17 17:39:00.000000,"Entrepreneuriat : ex-femme de ménage, cette Sénégalaise devient plus tard propriétaire d'un hôtel

BBC.COM
""Je nettoyais les toilettes d'un hôtel, aujourd'hui je suis propriétaire d'un hôtel de luxe'' - BBC News Afrique",5,2,Payexpresse.com,17,3,0,0
228,2021-02-17 08:49:00.000000,"#Tech africaine : 44 % de levées de fonds en plus en 2020

RÉSILIENCE. Avec 359 levées de fonds en 2020, la tech africaine a pulvérisé son record même si le volume des financements a marqué le pas à 1,43Plus milliard de dollars.
Malgré la crise sanitaire, la tech africaine est largement parvenue à tirer son épingle du jeu en 2020 d'après les résultats de l'enquête annuelle Partech Africa sur le financement en capital-risque des start-up africaines. En dépit du Covid-19 et de ses effets délétères sur les économies du monde entier, les start-up technologiques du continent ont réalisé un plus grand nombre de levées de fonds que l'année précédente, avec une croissance de + 44 % en 2020. 359 levées de fonds ont ainsi été négociées avec succès par 347 start-up en 2020, contre 250 deals recensés en 2019, soit une croissance de + 44 %. Une accélération du nombre de tours de table que Partech Africa attribue à la digitalisation accélérée de secteurs économiques fondamentaux, confinements et restrictions sanitaires oblige.
Source : lepoint.fr",0,1,Payexpresse.com,8,0,0,0
229,2021-02-16 11:20:00.000000,"Payexpresse.com permet en toute autonomie d’effectuer des paiements en ligne sécurisés disponibles en Afrique et partout dans le monde:

1-- Par carte: Visa, Mastercard, Wari, PosteCash,

2-- Mobile Money: OrangePlus money, Wari, Tigo Cash, #eMoney d' Expresso Senegal #YUP

3-- PayPal

https://payexpresse.com +221 77 803 30 23
#Fintech #Gateway #eCommerce #ePayment",9,5,Payexpresse.com,48,2,0,0
230,2021-02-15 13:58:00.000000,"Une plateforme de création automatisée de sites de e-commerce adaptés au contexte sénégalais.
En quelques secondes, vous avez votre site de e-commerce.
https://jaba.store Jaba Store partenaire de https://payexpresse.com",0,0,Payexpresse.com,10,2,0,0
231,2021-02-15 09:25:00.000000,"Mark #Zuckerberg veut « faire mal » à #Apple
Après avoir été les meilleurs amis du monde1, Apple et Facebook se tapent dessus à bras raccourcis. En cause, la collecte et l'exploitation des données, surPlus lesquelles les deux entreprises s'opposent radicalement. Quand le constructeur serre la vis sur le suivi des utilisateurs, le réseau social lance une campagne de presse pour « sauver les petits commerces », et menace de lancer une plainte antitrust contre la Pomme.
Le fondateur et patron de Facebook a sa petite idée qui n'a jamais été mise en pratique. Il aurait ainsi proposé à ses équipes de favoriser Android pour le lancement de nouveaux services. Le système d'exploitation mobile de Google bénéficierait ainsi d'une fenêtre d'exclusivité sur iOS. Mais jusqu'à présent, la proposition, réitérée à plusieurs reprises par Mark Zuckerberg, est restée lettre morte.",0,0,Payexpresse.com,6,0,0,0
232,2021-02-12 17:00:00.000000,Payexpresse vous souhaite un bon week-end à tous,0,1,Payexpresse.com,5,2,0,0
233,2021-02-10 16:38:00.000000,"Nigeria : Facebook va ouvrir un bureau à Lagos
Le géant américain des réseaux sociaux a annoncé qu’il ouvrira un centre dans la capitale nigériane, le deuxième sur le continent.

Après l’Afrique du Sud en 2015,Plus Facebook va ouvrir son second bureau au Nigeria. Le géant américain des réseaux sociaux a annoncé qu’il ouvrira un bureau à Lagos, la capitale nigériane, l’année prochaine.

L’entreprise de Mark Zuckerberg indique que ce bureau sera le premier à accueillir une équipe d’ingénieurs experts. Il recrutera des équipes travaillant dans les domaines des ventes, des partenariats, de la politique et de la communication.",0,0,Payexpresse.com,9,1,0,0
234,2021-02-10 12:57:00.000000,"L'avenir d'un pays, d'un continent, dépend de ses jeunes.
L'avenir, c'est la jeunesse.
L'avenir, c'est pour la jeunesse.
L'avenir, c'est par la jeunesse.
Boubacar Bouaré

Un individu est un individu à cause des autres individus",0,4,Payexpresse.com,7,1,0,0
235,2021-02-08 10:57:00.000000,"N’abandonner jamais. les grandes choses prennent du temps. Soyez patients
Payexpresse vous souhaite un bon début de semaine",2,0,Payexpresse.com,9,0,0,0
236,2021-02-06 13:21:00.000000,"Nigeria : la Banque centrale interdit les comptes de cryptomonnaies
La Banque centrale du Nigeria (CBN) a demandé vendredi aux banques de fermer les comptes utilisant des cryptomonnaies, rappelant qu'elles nePlus sont pas autorisées dans le pays où leurs utilisateurs sont pourtant parmi les plus nombreux au monde.

Dans une note publiée sur son site internet, la CBN ""rappelle aux institutions financières qu'utiliser des cryptomonnaies ou faciliter les paiements impliquant celles-ci est interdit"" au Nigeria et leur demande ""d'identifier les personnes ou entités utilisant des cryptomonnaies"" afin ""de fermer immédiatement leurs comptes"". Des violations de cette directive ""entraîneront de sévères sanctions"", a ajouté la CBN.",0,1,Payexpresse.com,8,0,0,0
237,2021-02-05 13:30:00.000000,"Peu importe la lenteur avec laquelle vous avancez, tant que vous ne vous arrêtez pas",0,0,Payexpresse.com,9,0,0,0
238,2021-02-04 13:30:00.000000,Payexpresse le meilleur agrégateur de paiement en ligne,0,1,Payexpresse.com,9,0,0,0
239,2021-02-03 16:30:00.000000,"Payexpresse: Disponibilité, Compétence et Rigueur",0,0,Payexpresse.com,6,1,0,0
240,2021-02-03 13:30:00.000000,Il ne faut pas attendre d’être parfait pour commencer quelque chose de bien,0,0,Payexpresse.com,7,0,0,0
241,2021-02-02 14:00:00.000000,"L’ambiance au bureau représente le facteur humain indispensable du monde du travail. Elle est bonne ou mauvaise en fonction des circonstances, des relations entre collègues, de la politique managériale ePlus l’entreprise… Le sourire, la motivation des salariés font partie des signes d’une bonne atmosphère. Un bon point qui a besoin d’être créé et conservé.",0,0,Payexpresse.com,7,0,0,0
242,2021-01-21 22:37:00.000000,"#Bpifrance lance un fond dédié à la FinTech doté de 100 millions d'euros
La multiplication de fonds spécialisés par verticale est un signe de maturité du système.
« Les montants levés par les Fintech sont dePlus plus en plus importants, ce qui justifie la mise en place d'une équipe dédiée, mieux capable d'appréhender cette verticale, ajoute Clarisse Blandin. II est devenu pertinent de structurer notre action d'accompagnement en fonds propres, avec une profondeur de marché qui le justifie. ». En cinq ans, les montants moyens levés par les start-up de la finance ont été multipliés par dix, avec quelques « méga levées », comme celles réalisées par Lydia (paiement entre particuliers, 112 millions d'euros), Qonto (néobanque pour PME), 104 millions, Swile (titres-restaurants, 70 millions).
source : lefigaro#",0,0,Payexpresse.com,8,0,0,0
243,2021-01-20 20:22:00.000000,"#WhatsApp cède concernant l'application de sa politique suite à la migration massive vers Signal :
« Grâce à de nombreuses personnes, nous comprenons la confusion qui règne autour de la MàJ»
Les « mises à jourPlus clés » concernent la manière dont WhatsApp traite les données des utilisateurs, « comment les entreprises peuvent utiliser les services hébergés par Facebook pour stocker et gérer leurs discussions WhatsApp » et « comment nous nous associons à Facebook pour offrir des intégrations dans les produits de l'entreprise Facebook ».",0,1,Payexpresse.com,7,1,0,0
244,2021-01-15 16:26:00.000000,"L'économie chinoise, grande gagnante de la crise du Covid-19
Ce sont encore des statistiques triomphantes que communiquent les douanes chinoises, où le commerce extérieur chinoises a enregistré une croissance dPlus'1,9 % l’année dernière. La Chine est même le seul grand pays au monde à enregistrer une croissance positive du commerce des produits de base en 2020, a affirmé Li Kuiwen, le porte-parole de l’Administration générale des douanes chinoises lors d’une conférence de presse ce jeudi 14 janvier.",0,0,Payexpresse.com,4,0,0,0
245,2021-01-14 15:04:00.000000,"#Microsoft: La nouvelle #Surface Pro 7+ est équipée d'un SSD amovible
DURABLE En dotant sa nouvelle Surface Pro 7+ d'un SSD amovible, facile à remplacer, Microsoft promet une meilleure réparabilité et toujours plus de flexibilité à ses clients",0,1,Payexpresse.com,6,0,0,0
246,2021-01-14 13:30:00.000000,"Beaucoup de chemins mènent à la réussite, mais un seul mène immanquablement à l'échec, celui qui consiste à tenter de plaire à tout le monde.",0,0,Payexpresse.com,5,0,0,0
247,2021-01-13 17:35:00.000000,"#Whatsapp VS #signal

EmpireDigital.info
13 janvier, 17:31 ·

L’application de messagerie sécurisée est en plein boom ! Depuis que son concurrent WhatsApp a prévenu jeudi qu’il partagerait davantage de données avec sa maison-mère Facebook, Signal figure en tête desPlus téléchargements sur les plateformes Apple Store et Google Play dans plusieurs pays.

Après la publication de messages d’utilisateurs de WhatsApp qui ont manifesté sur les réseaux sociaux leurs intentions de recourir davantage à son concurrent Signal, à l’image de l’emblématique patron de Tesla Elon Musk, l’application gratuite caracole en tête des téléchargements en Inde, en Allemagne, en France, ou encore à Hong Kong, a-t-elle annoncé samedi sur Twitter.",0,0,Payexpresse.com,6,1,0,0
248,2021-01-13 16:08:00.000000,"Le milliardaire Aliko Dangote voit sa fortune fondre de 900 millions de dollars en 24 heures
Le président de Dangote Industries Limited, Aliko Dangote, a vu la valeur nette de sa fortune chuter de 900 millionsPlus de dollars vendredi alors que sa société Dangote Cement Plc subissait, vendredi 8 janvier, une forte rétraction à la Bourse du Nigeria (Nigerian Stock Exchange).
Le cours de l’action de Dangote Cement Plc, la plus grande société cotée du pays et le plus grand producteur de ciment d’Afrique, a chuté de 8,13% pour clôturer à 225 nairas vendredi contre 244,90 nairas jeudi, ce en dépit de l’annonce récente par les dirigeants de la société d’un programme d’expansion en Afrique d’autant plus prometteur que coïncidant avec l’entrée en vigueur de la ZLECA",0,3,Payexpresse.com,5,0,2,0
249,2021-01-13 13:55:00.000000,L'intelligence sans ambition est un oiseau sans ailes.,0,0,Payexpresse.com,6,0,0,0
250,2021-01-11 10:58:00.000000,Payexpresse vous souhaite un bon début de semaine,0,0,Payexpresse.com,4,1,0,0
